876,396.591,0.6975901
877,397.1254,0.6976351
878,397.6654,0.6975707
879,398.1149,0.6975528
880,398.5198,0.6976224
881,398.9405,0.6976705
882,399.3655,0.6976706
883,399.8488,0.6977902
884,400.3827,0.6979615
885,400.8133,0.6980026
886,401.179,0.6979894
887,400.6795,0.6979512
888,401.1617,0.6979689
889,401.7146,0.6979835
890,402.1253,0.6979692
891,402.5772,0.6980009
892,403.0628,0.6979684
893,403.499,0.6979868
894,403.9799,0.6980399
895,404.4005,0.6979923
896,404.8355,0.6980599
897,405.2736,0.6980786
898,405.7893,0.6981442
899,406.3013,0.6980589
900,406.7745,0.6980559
901,407.3162,0.6980345
902,407.7152,0.6980155
903,408.2609,0.6979885
904,408.7051,0.6979534
905,409.1815,0.6979606
906,409.6553,0.6978759
907,410.1143,0.6978836
908,410.6586,0.6978204
909,411.1005,0.6978909
910,411.4955,0.6978763
911,411.8849,0.6978939
912,412.3118,0.6978913
913,412.7324,0.6978919
914,413.2346,0.6979422
915,413.6327,0.6978836
916,413.1486,0.697882
917,413.6099,0.6980204
918,414.0506,0.6979667
919,414.4699,0.697973
920,414.9335,0.6979973
921,415.3534,0.6980488
922,415.8843,0.6980723
923,416.3488,0.6980312
924,416.763,0.6980228
925,417.1811,0.6981421
926,417.5796,0.6981638
927,417.9769,0.6981496
928,418.5981,0.6980841
929,418.9906,0.6980417
930,419.4931,0.6980642
931,419.9024,0.6980614
932,420.3374,0.698043
933,420.7363,0.6980551
934,421.2215,0.6980367
935,421.6553,0.698049
936,422.1193,0.6980318
937,422.5698,0.6981017
938,423.0306,0.6980909
939,423.4786,0.6980545
940,423.8913,0.69812
941,424.3864,0.6981333
942,424.8039,0.6981663
943,425.2482,0.6981885
944,425.614,0.6981371
945,426.0325,0.6980786
946,426.5951,0.6980809
947,425.9878,0.6980763
948,426.4817,0.6981526
949,427.0494,0.6981812
950,427.442,0.6981564
951,428.0219,0.6981853
952,428.3928,0.6981849
953,428.7758,0.6982289
954,429.3103,0.6981985
955,429.8192,0.6982167
956,430.2167,0.698142
957,430.6924,0.6981601
958,431.2127,0.69814
959,431.7161,0.6982072
960,432.2692,0.698345
961,432.7409,0.6984516
962,433.1441,0.6984869
963,433.6309,0.6985554
964,434.0531,0.6984784
965,434.475,0.6985052
966,434.93,0.6984936
967,435.3804,0.6985129
968,435.8692,0.6986126
969,436.3198,0.6985984
970,436.7625,0.6985854
971,437.257,0.6985673
972,437.7457,0.6985431
973,438.2331,0.6985798
974,438.6025,0.6985619
975,439.06,0.6985535
976,439.465,0.6985447
977,439.933,0.6985231
978,440.4301,0.698544
979,440.9333,0.6986743
980,441.3339,0.6986996
981,441.7517,0.6986805
982,441.4423,0.6987146
983,442.004,0.6987185
984,442.3946,0.6987639
985,442.8128,0.698775
986,443.2221,0.6988026
987,443.6864,0.6988631
988,444.1883,0.698828
989,444.6099,0.6989208
990,445.0974,0.6988309
991,445.5605,0.6987606
992,446.0849,0.6987794
993,446.4862,0.6988436
994,447.0006,0.6988544
995,447.4256,0.698897
996,447.8762,0.6988839
997,448.3012,0.6988661
998,448.7699,0.6988613
999,449.1793,0.6988604
1000,449.5941,0.6988971
1001,450.2617,0.6990175
1002,450.7023,0.6990497
1003,451.2114,0.6990362
1004,451.6449,0.6989934
1005,452.0724,0.6990353
1006,452.5098,0.6990035
1007,452.0898,0.6990442
1008,452.5404,0.6990588
1009,453.0561,0.6990679
1010,453.5604,0.6990566
1011,453.9923,0.699073
1012,454.4243,0.6991104
1013,454.8426,0.6990892
1014,455.302,0.699108
1015,455.7166,0.6991061
1016,456.1953,0.6990852
1017,456.5847,0.6990785
1018,456.9953,0.6990184
1019,457.4159,0.6990001
1020,457.8583,0.699036
1021,458.2989,0.6990259
1022,458.7017,0.699047
1023,459.1479,0.6990719
1024,459.5945,0.6990314
1025,460.0468,0.6990711
1026,460.5195,0.6990171
1027,460.9101,0.6990352
1028,461.4088,0.6990461
1029,461.8865,0.6990651
1030,462.3422,0.6990414
1031,462.7485,0.6990085
1032,463.1391,0.6990539
1033,463.5408,0.6990381
1034,464.0071,0.6990737
1035,464.4892,0.69904
1036,465.0294,0.6992083
1037,465.5122,0.6993426
1038,465.8673,0.6993602
1039,466.25,0.6993448
1040,466.6079,0.6993485
1041,467.0053,0.699339
1042,467.4263,0.6993267
1043,467.8404,0.6993251
1044,468.2497,0.6993049
1045,468.6832,0.6993245
1046,469.1775,0.6993097
1047,468.5907,0.6993105
1048,469.0104,0.6992801
1049,469.4377,0.6992881
1050,469.8759,0.6993319
1051,470.2952,0.6992586
1052,470.6932,0.6992482
1053,471.0804,0.6993587
1054,471.5178,0.6993792
1055,472.0135,0.6993965
1056,472.4426,0.699376
1057,472.8536,0.6994043
1058,473.3438,0.699421
1059,473.8038,0.6994232
1060,474.2581,0.6994639
1061,474.817,0.6994345
1062,475.28,0.6994257
1063,475.8225,0.6994101
1064,476.2511,0.6994261
1065,476.6866,0.6995013
1066,477.2146,0.6995232
1067,477.6955,0.6994916
1068,478.1227,0.6995035
1069,478.5821,0.6994785
1070,479.0059,0.6995101
1071,479.5768,0.6994765
1072,480.0519,0.6994183
1073,480.4725,0.6994232
1074,480.8761,0.6994077
1075,481.3288,0.6994401
1076,481.7976,0.6994558
1077,482.2263,0.6994729
1078,482.6838,0.6994897
1079,483.1754,0.6994858
1080,483.6832,0.6995389
1081,484.1462,0.6995397
1082,483.7454,0.6995187
1083,484.1691,0.6995418
1084,484.6912,0.6996765
1085,485.1128,0.6996562
1086,485.5008,0.6996467
1087,485.9927,0.6997647
1088,486.409,0.6997824
1089,486.9034,0.6998229
1090,487.4134,0.6998178
1091,488.0271,0.6997529
1092,488.3865,0.6997254
1093,488.9123,0.6997249
1094,489.4323,0.6998242
1095,489.8561,0.6998102
1096,490.3874,0.6998116
1097,490.9236,0.6999447
1098,491.294,0.6999601
1099,491.7091,0.6999476
1100,492.1253,0.6999715
1101,492.5303,0.6999507
1102,493.0191,0.6999664
1103,493.4823,0.6999765
1104,493.953,0.6999687
1105,494.4336,0.6999472
1106,494.8517,0.6999437
1107,495.3366,0.6999205
1108,495.8158,0.7000032
1109,496.2521,0.7000114
1110,496.6968,0.7000749
1111,496.1174,0.7000516
1112,496.53,0.7000504
1113,496.8943,0.7000179
1114,497.2621,0.7000507
1115,497.7101,0.6999568
1116,498.2257,0.6999685
1117,498.7381,0.6999622
1118,499.3488,0.7000152
1119,499.7594,0.7000392
1120,500.21,0.7000165
1121,500.652,0.7001083
1122,501.0838,0.7000908
1123,501.6361,0.7001178
1124,502.0617,0.7001175
1125,502.4923,0.7001986
1126,502.9341,0.7003601
1127,503.4516,0.7003559
1128,503.9035,0.7003905
1129,504.3042,0.7003891
1130,504.746,0.7004851
1131,505.1666,0.7004791
1132,505.5634,0.7004708
1133,505.9844,0.7004238
1134,506.5095,0.7004793
1135,506.9223,0.7005082
1136,507.3683,0.7005002
1137,507.7901,0.7004396
1138,508.3089,0.7004431
1139,508.8377,0.7004483
1140,509.342,0.7004197
1141,508.8342,0.7004553
1142,509.2817,0.7004195
1143,509.6723,0.7004176
1144,510.2354,0.7005043
1145,510.7439,0.7005063
1146,511.262,0.7005597
1147,511.7251,0.7006554
1148,512.2094,0.7006926
1149,512.6256,0.7006243
1150,513.0295,0.7006992
1151,513.4335,0.7008643
1152,513.8374,0.7008173
1153,514.3176,0.7007757
1154,514.7751,0.7007622
1155,515.2491,0.7007684
1156,515.6842,0.7007349
1157,516.1967,0.7007422
1158,516.6049,0.7007041
1159,517.0255,0.7006825
1160,517.5855,0.7006831
1161,517.9805,0.700647
1162,518.492,0.7006495
1163,519.0421,0.7005931
1164,519.5452,0.7005574
1165,520.0448,0.7005871
1166,520.5033,0.7005616
1167,520.9396,0.7007032
1168,521.4214,0.7007538
1169,521.8621,0.7007658
1170,522.3552,0.7007927
1171,522.8994,0.7007981
1172,523.3486,0.7008129
1173,522.7893,0.7008117
1174,523.2724,0.7008144
1175,523.7107,0.7008448
1176,524.1413,0.7008513
1177,524.5719,0.7008192
1178,524.974,0.7008012
1179,525.3733,0.7008495
1180,525.8325,0.7008928
1181,526.33,0.7009829
1182,526.7762,0.7009576
1183,527.1483,0.7009237
1184,527.6171,0.7008812
1185,528.1079,0.7008701
1186,528.5129,0.7008464
1187,529.0273,0.7008432
1188,529.4402,0.7008817
1189,530.0115,0.7008773
1190,530.4773,0.7008344
1191,530.9136,0.7007415
1192,531.3163,0.7007577
1193,531.779,0.7007567
1194,532.3848,0.7007566
1195,532.8266,0.7007545
1196,533.2629,0.7007307
1197,533.696,0.7007146
1198,534.226,0.7007156
1199,534.684,0.7006879
1200,535.0434,0.7007056
1201,535.4477,0.7008403
1202,535.9009,0.7008442
1203,536.3839,0.7009206
1204,536.7977,0.7009348
1205,537.2495,0.7009043
1206,537.7825,0.7008476
1207,538.2144,0.7008972
1208,538.6573,0.700966
1209,539.001,0.7009651
1210,539.4216,0.7010328
1211,539.8256,0.7009885
1212,539.3317,0.7010094
1213,539.7261,0.7009873
1214,540.2095,0.7009811
1215,540.7647,0.7009666
1216,541.154,0.7009621
1217,541.5746,0.7009832
1218,542.0936,0.7009937
1219,542.5709,0.7009579
1220,543.0697,0.7010492
1221,543.4651,0.7010625
1222,543.9582,0.7010501
1223,544.4011,0.7010401
1224,544.9338,0.7010384
1225,545.4908,0.7010407
1226,545.8882,0.7009779
1227,546.4519,0.7010578
1228,546.9914,0.7011168
1229,547.3839,0.7011274
1230,547.8958,0.7017156
1231,548.2965,0.701704
1232,548.7153,0.7016505
1233,549.1331,0.7016457
1234,549.5734,0.7016407
1235,550.0966,0.7016492
1236,550.5293,0.7016359
1237,550.9158,0.7016383
1238,551.3642,0.7016729
1239,551.8605,0.7015979
1240,552.3361,0.701566
1241,552.8331,0.7015655
1242,553.2729,0.7015188
1243,553.6769,0.7014758
1244,554.0806,0.7014531
1245,554.9772,0.7014658
1246,555.3899,0.7014321
1247,555.8249,0.7015454
1248,555.2628,0.701528
1249,555.6917,0.70154
1250,556.1106,0.7015902
1251,556.5192,0.7015888
1252,556.9875,0.701592
1253,557.5199,0.7015796
1254,557.9323,0.7015896
1255,558.3265,0.7015747
1256,558.7645,0.7016634
1257,559.1853,0.7016387
1258,559.7551,0.7016636
1259,560.1597,0.7016589
1260,560.6356,0.701719
1261,561.0818,0.7017081
1262,561.6037,0.7017323
1263,562.082,0.7018258
1264,562.5138,0.7018835
1265,562.9173,0.7019252
1266,563.4873,0.7019379
1267,563.957,0.701859
1268,564.444,0.7017875
1269,564.9108,0.7018151
1270,565.3584,0.7017994
1271,565.7718,0.7018082
1272,566.1752,0.7017857
1273,566.6327,0.7018122
1274,567.0662,0.7018112
1275,567.4693,0.7017872
1276,567.9517,0.7017939
1277,568.3595,0.7017815
1278,568.7914,0.7018038
1279,569.3048,0.7017964
1280,569.7106,0.7018369
1281,570.1485,0.701827
1282,570.5615,0.7018235
1283,569.987,0.7018067
1284,570.4055,0.7018185
1285,570.8281,0.7018003
1286,571.2778,0.7018151
1287,571.7691,0.7018136
1288,572.2028,0.701728
1289,572.7071,0.7017266
1290,573.169,0.7017914
1291,573.5885,0.7017718
1292,574.0116,0.7017223
1293,574.489,0.7017413
1294,575.0008,0.7017295
1295,575.4505,0.7017324
1296,575.9676,0.7017575
1297,576.4341,0.7017517
1298,576.9777,0.7017605
1299,577.6058,0.7017602
1300,578.0243,0.7016906
1301,578.5607,0.7016576
1302,578.9415,0.7016451
1303,579.3465,0.7016348
1304,579.8998,0.7016373
1305,580.3517,0.7017144
1306,580.9332,0.7017108
1307,581.3382,0.7016768
1308,581.8,0.7016074
1309,582.2137,0.7016207
1310,582.6344,0.7016263
1311,583.0715,0.7015877
1312,583.5934,0.701568
1313,584.0096,0.7016142
1314,584.4676,0.7015906
1315,584.8527,0.7015821
1316,584.3073,0.7015731
1317,584.7731,0.7016637
1318,585.1368,0.7016602
1319,585.5498,0.7016729
1320,586.0204,0.7016873
1321,586.5123,0.7017059
1322,586.9811,0.7017097
1323,587.4925,0.7017364
1324,587.9276,0.7017422
1325,588.342,0.7017268
1326,588.8037,0.7017495
1327,589.2544,0.7017415
1328,589.6884,0.7017488
1329,590.1719,0.7017549
1330,590.6895,0.7017488
1331,591.1072,0.7016841
1332,591.6192,0.7016974
1333,592.333,0.701707
1334,592.7345,0.7017234
1335,593.1685,0.7017423
1336,593.6373,0.7017409
1337,594.123,0.7016948
1338,594.5408,0.7016833
1339,594.9634,0.7016535
1340,595.3674,0.7016393
1341,595.8037,0.7016715
1342,596.2486,0.7017537
1343,596.7862,0.7017954
1344,597.2148,0.7017522
1345,597.7466,0.701795
1346,598.3222,0.7018145
1347,598.7825,0.7018449
1348,599.2374,0.7018388
1349,599.6295,0.7018689
1350,600.212,0.7019597
1351,600.587,0.7019045
1352,601.0133,0.7023971
1353,601.4363,0.7024024
1354,601.9286,0.7024109
1355,601.4127,0.7024113
1356,601.8106,0.7024018
1357,602.31,0.7024265
1358,602.9611,0.7024355
1359,603.4051,0.7024407
1360,603.9795,0.702447
1361,604.4093,0.7025084
1362,604.8541,0.7024803
1363,605.2691,0.7024789
1364,605.6731,0.7025096
1365,606.1418,0.7025336
1366,606.7105,0.7025203
1367,607.1511,0.7024321
1368,607.6086,0.7024677
1369,608.0164,0.7024642
1370,608.4682,0.7024555
1371,608.9294,0.7024023
1372,609.35,0.7023961
1373,609.8332,0.7024157
1374,610.3099,0.7023925
1375,610.7493,0.7022988
1376,611.2007,0.7022812
1377,611.6394,0.702207
1378,612.1012,0.702183
1379,612.525,0.7021662
1380,612.9378,0.7021457
1381,613.3467,0.7022631
1382,613.7962,0.7022535
1383,614.2181,0.7022686
1384,614.641,0.7022745
1385,615.1387,0.7022701
1386,615.5416,0.7022652
1387,615.0577,0.7022031
1388,615.5547,0.702229
1389,615.9526,0.702246
1390,616.5929,0.7023408
1391,617.1135,0.7023434
1392,617.581,0.7023445
1393,618.0071,0.7024123
1394,618.4121,0.7023845
1395,618.8284,0.7023879
1396,619.2823,0.7023927
1397,619.7207,0.7023482
1398,620.1664,0.7023465
1399,620.5414,0.7023155
1400,620.9408,0.7023308
1401,621.3677,0.7023423
1402,621.7746,0.702271
1403,622.1795,0.7022424
1404,622.5844,0.7022282
1405,622.9944,0.7023206
1406,623.3822,0.7023185
1407,623.7593,0.7023311
1408,624.1806,0.7024485
1409,624.5757,0.7024476
1410,625.0076,0.7023979
1411,625.3878,0.7024407
1412,625.8897,0.7024266
1413,626.3047,0.7025931
1414,626.8899,0.7025734
1415,627.4186,0.7026492
1416,627.8253,0.7026359
1417,628.2676,0.7026474
1418,628.7889,0.702637
1419,629.1795,0.7026219
1420,629.5845,0.7025915
1421,630.0563,0.7025637
1422,630.5395,0.7025526
1423,630.1051,0.7024858
1424,630.5414,0.7025092
1425,631.1424,0.7025143
1426,631.5787,0.702494
1427,632.0994,0.7024755
1428,632.5996,0.7024467
1429,633.0453,0.7024724
1430,633.5152,0.7026022
1431,633.9983,0.7026163
1432,634.4221,0.7025663
1433,634.874,0.7025573
1434,635.303,0.7025732
1435,635.7312,0.7025521
1436,636.2667,0.7025106
1437,636.6874,0.7024936
1438,637.1436,0.702486
1439,637.5187,0.7024637
1440,637.9649,0.702425
1441,638.5153,0.7024567
1442,639.1122,0.7024763
1443,639.5472,0.7024934
1444,639.994,0.7024197
1445,640.4643,0.7023523
1446,640.8792,0.7023494
1447,641.3879,0.7023405
1448,641.813,0.702301
1449,642.188,0.7023001
1450,642.649,0.7022276
1451,643.1144,0.7021787
1452,643.5073,0.7022591
1453,643.9235,0.7022616
1454,644.3585,0.7022999
1455,644.7699,0.7022977
1456,644.1656,0.7022848
1457,644.6215,0.7023246
1458,645.0677,0.7023134
1459,645.5052,0.7023026
1460,645.9302,0.7023422
1461,646.4462,0.7022965
1462,646.9022,0.7023587
1463,647.4072,0.702423
1464,647.9022,0.7024189
1465,648.3838,0.7023936
1466,648.81,0.7024338
1467,649.3043,0.7024892
1468,649.7906,0.7025057
1469,650.2913,0.7024627
1470,650.7263,0.702421
1471,651.167,0.7024442
1472,651.6907,0.7024599
1473,652.1887,0.7024303
1474,652.6324,0.7024229
1475,653.1651,0.7025149
1476,653.5842,0.7025169
1477,654.035,0.702632
1478,654.5502,0.7026331
1479,654.9923,0.7026337
1480,655.4533,0.7026557
1481,656.0207,0.702733
1482,656.4413,0.7027495
1483,656.8443,0.70276
1484,657.2324,0.702831
1485,657.8093,0.7028553
1486,658.2771,0.7027915
1487,658.8145,0.7028224
1488,659.3016,0.7028279
1489,658.8538,0.7028328
1490,659.2737,0.7028371
1491,659.6425,0.7028344
1492,660.0691,0.7028412
1493,660.4541,0.7028713
1494,660.8754,0.7028539
1495,661.457,0.7028227
1496,661.8848,0.7028286
1497,662.2587,0.7028461
1498,662.6616,0.702783
1499,663.0826,0.702801
1500,663.5016,0.7027473
1501,664.1883,0.7027759
1502,664.6333,0.7027744
1503,665.1543,0.7027564
1504,665.5433,0.7027422
1505,665.9964,0.7027143
1506,666.4026,0.702731
1507,666.8233,0.7027233
1508,667.2964,0.7027239
1509,667.8223,0.7027632
1510,668.27,0.7026527
1511,668.8212,0.7027323
1512,669.2675,0.70274
1513,669.716,0.7027832
1514,670.1154,0.7027617
1515,670.5234,0.7027192
1516,670.9307,0.7027123
1517,671.3366,0.7027149
1518,671.7624,0.7027348
